0.,0.,0.
0.,0.,0.14
0.,0.,0.28
0.,0.,0.42000000000000004
0.,0.,0.56
0.,0.,0.7000000000000001
0.,0.,0.8400000000000001
0.,0.,0.9800000000000001
0.,0.14,0.
0.,0.14,0.14
0.,0.14,0.28
0.,0.14,0.42000000000000004
0.,0.14,0.56
0.,0.14,0.7000000000000001
0.,0.14,0.8400000000000001
0.,0.28,0.
0.,0.28,0.14
0.,0.28,0.28
0.,0.28,0.42000000000000004
0.,0.28,0.56
0.,0.28,0.7000000000000001
0.,0.42000000000000004,0.
0.,0.42000000000000004,0.14
0.,0.42000000000000004,0.28
0.,0.42000000000000004,0.42000000000000004
0.,0.42000000000000004,0.56
0.,0.56,0.
0.,0.56,0.14
0.,0.56,0.28
0.,0.56,0.42000000000000004
0.,0.7000000000000001,0.
0.,0.7000000000000001,0.14
0.,0.7000000000000001,0.28
0.,0.8400000000000001,0.
0.,0.8400000000000001,0.14
0.,0.9800000000000001,0.
0.14,0.,0.
0.14,0.,0.14
0.14,0.,0.28
0.14,0.,0.42000000000000004
0.14,0.,0.56
0.14,0.,0.7000000000000001
0.14,0.,0.8400000000000001
0.14,0.14,0.
0.14,0.14,0.14
0.14,0.14,0.28
0.14,0.14,0.42000000000000004
0.14,0.14,0.56
0.14,0.14,0.7000000000000001
0.14,0.28,0.
0.14,0.28,0.14
0.14,0.28,0.28
0.14,0.28,0.42000000000000004
0.14,0.28,0.56
0.14,0.42000000000000004,0.
0.14,0.42000000000000004,0.14
0.14,0.42000000000000004,0.28
0.14,0.42000000000000004,0.42000000000000004
0.14,0.56,0.
0.14,0.56,0.14
0.14,0.56,0.28
0.14,0.7000000000000001,0.
0.14,0.7000000000000001,0.14
0.14,0.8400000000000001,0.
0.28,0.,0.
0.28,0.,0.14
0.28,0.,0.28
0.28,0.,0.42000000000000004
0.28,0.,0.56
0.28,0.,0.7000000000000001
0.28,0.14,0.
0.28,0.14,0.14
0.28,0.14,0.28
0.28,0.14,0.42000000000000004
0.28,0.14,0.56
0.28,0.28,0.
0.28,0.28,0.14
0.28,0.28,0.28
0.28,0.28,0.42000000000000004
0.28,0.42000000000000004,0.
0.28,0.42000000000000004,0.14
0.28,0.42000000000000004,0.28
0.28,0.56,0.
0.28,0.56,0.14
0.28,0.7000000000000001,0.
0.42000000000000004,0.,0.
0.42000000000000004,0.,0.14
0.42000000000000004,0.,0.28
0.42000000000000004,0.,0.42000000000000004
0.42000000000000004,0.,0.56
0.42000000000000004,0.14,0.
0.42000000000000004,0.14,0.14
0.42000000000000004,0.14,0.28
0.42000000000000004,0.14,0.42000000000000004
0.42000000000000004,0.28,0.
0.42000000000000004,0.28,0.14
0.42000000000000004,0.28,0.28
0.42000000000000004,0.42000000000000004,0.
0.42000000000000004,0.42000000000000004,0.14
0.42000000000000004,0.56,0.
0.56,0.,0.
0.56,0.,0.14
0.56,0.,0.28
0.56,0.,0.42000000000000004
0.56,0.14,0.
0.56,0.14,0.14
0.56,0.14,0.28
0.56,0.28,0.
0.56,0.28,0.14
0.56,0.42000000000000004,0.
0.7000000000000001,0.,0.
0.7000000000000001,0.,0.14
0.7000000000000001,0.,0.28
0.7000000000000001,0.14,0.
0.7000000000000001,0.14,0.14
0.7000000000000001,0.28,0.
0.8400000000000001,0.,0.
0.8400000000000001,0.,0.14
0.8400000000000001,0.14,0.
0.9800000000000001,0.,0.
