0.,0.
0.,0.0007692307692307693
0.,0.0015384615384615387
0.,0.002307692307692308
0.,0.0030769230769230774
0.,0.0038461538461538464
0.,0.004615384615384616
0.,0.005384615384615384
0.,0.006153846153846155
0.,0.006923076923076923
0.,0.007692307692307693
0.,0.008461538461538461
0.,0.009230769230769232
0.,0.01
0.0007692307692307693,0.
0.0007692307692307693,0.0007692307692307692
0.0007692307692307693,0.0015384615384615385
0.0007692307692307693,0.002307692307692308
0.0007692307692307693,0.003076923076923077
0.0007692307692307693,0.0038461538461538464
0.0007692307692307693,0.004615384615384616
0.0007692307692307693,0.005384615384615385
0.0007692307692307693,0.006153846153846154
0.0007692307692307693,0.006923076923076923
0.0007692307692307693,0.007692307692307693
0.0007692307692307693,0.008461538461538461
0.0007692307692307693,0.009230769230769232
0.0015384615384615387,0.
0.0015384615384615387,0.0007692307692307692
0.0015384615384615387,0.0015384615384615385
0.0015384615384615387,0.0023076923076923075
0.0015384615384615387,0.003076923076923077
0.0015384615384615387,0.003846153846153846
0.0015384615384615387,0.004615384615384615
0.0015384615384615387,0.005384615384615384
0.0015384615384615387,0.006153846153846154
0.0015384615384615387,0.006923076923076923
0.0015384615384615387,0.007692307692307692
0.0015384615384615387,0.008461538461538461
0.002307692307692308,0.
0.002307692307692308,0.0007692307692307693
0.002307692307692308,0.0015384615384615387
0.002307692307692308,0.002307692307692308
0.002307692307692308,0.0030769230769230774
0.002307692307692308,0.0038461538461538464
0.002307692307692308,0.004615384615384616
0.002307692307692308,0.005384615384615384
0.002307692307692308,0.006153846153846155
0.002307692307692308,0.006923076923076924
0.002307692307692308,0.007692307692307693
0.0030769230769230774,0.
0.0030769230769230774,0.0007692307692307692
0.0030769230769230774,0.0015384615384615385
0.0030769230769230774,0.0023076923076923075
0.0030769230769230774,0.003076923076923077
0.0030769230769230774,0.0038461538461538464
0.0030769230769230774,0.004615384615384615
0.0030769230769230774,0.005384615384615385
0.0030769230769230774,0.006153846153846154
0.0030769230769230774,0.006923076923076923
0.0038461538461538464,0.
0.0038461538461538464,0.0007692307692307693
0.0038461538461538464,0.0015384615384615387
0.0038461538461538464,0.002307692307692308
0.0038461538461538464,0.0030769230769230774
0.0038461538461538464,0.0038461538461538464
0.0038461538461538464,0.004615384615384616
0.0038461538461538464,0.005384615384615385
0.0038461538461538464,0.006153846153846155
0.004615384615384616,0.
0.004615384615384616,0.0007692307692307692
0.004615384615384616,0.0015384615384615385
0.004615384615384616,0.002307692307692308
0.004615384615384616,0.003076923076923077
0.004615384615384616,0.0038461538461538464
0.004615384615384616,0.004615384615384616
0.004615384615384616,0.005384615384615384
0.005384615384615384,0.
0.005384615384615384,0.0007692307692307692
0.005384615384615384,0.0015384615384615385
0.005384615384615384,0.002307692307692308
0.005384615384615384,0.003076923076923077
0.005384615384615384,0.0038461538461538464
0.005384615384615384,0.004615384615384616
0.006153846153846155,0.
0.006153846153846155,0.0007692307692307693
0.006153846153846155,0.0015384615384615387
0.006153846153846155,0.002307692307692308
0.006153846153846155,0.0030769230769230774
0.006153846153846155,0.0038461538461538464
0.006923076923076923,0.
0.006923076923076923,0.0007692307692307693
0.006923076923076923,0.0015384615384615387
0.006923076923076923,0.002307692307692308
0.006923076923076923,0.0030769230769230774
0.007692307692307693,0.
0.007692307692307693,0.0007692307692307692
0.007692307692307693,0.0015384615384615385
0.007692307692307693,0.002307692307692308
0.008461538461538461,0.
0.008461538461538461,0.0007692307692307693
0.008461538461538461,0.0015384615384615387
0.009230769230769232,0.
0.009230769230769232,0.0007692307692307693
0.01,0.
