0.020000000000000004,0.020000000000000004,0.1
0.04000000000000001,0.04000000000000001,0.2
0.060000000000000005,0.060000000000000005,0.3
0.08000000000000002,0.08000000000000002,0.4
0.10000000000000002,0.10000000000000002,0.5
0.12000000000000001,0.12000000000000001,0.6
0.14,0.14,0.7000000000000001
0.020000000000000007,0.04000000000000001,0.08
0.040000000000000015,0.08000000000000002,0.16
0.06000000000000002,0.12000000000000001,0.23999999999999996
0.08000000000000003,0.16000000000000003,0.32
0.10000000000000003,0.2,0.4
0.12000000000000004,0.24000000000000002,0.4799999999999999
0.14000000000000004,0.28,0.5599999999999999
0.020000000000000004,0.060000000000000005,0.060000000000000005
0.04000000000000001,0.12000000000000001,0.12000000000000001
0.06000000000000002,0.18000000000000005,0.18000000000000002
0.08000000000000002,0.24000000000000002,0.24000000000000002
0.10000000000000002,0.30000000000000004,0.30000000000000004
0.12000000000000004,0.3600000000000001,0.36000000000000004
0.14,0.42000000000000004,0.42000000000000004
0.019999999999999993,0.08,0.04
0.03999999999999999,0.16,0.08
0.05999999999999998,0.24,0.11999999999999998
0.07999999999999997,0.32,0.16
0.09999999999999998,0.4000000000000001,0.2
0.11999999999999995,0.48,0.23999999999999996
0.13999999999999996,0.56,0.27999999999999997
0.019999999999999993,0.09999999999999999,0.02
0.03999999999999999,0.19999999999999998,0.04
0.05999999999999999,0.30000000000000004,0.06000000000000001
0.07999999999999997,0.39999999999999997,0.08
0.09999999999999996,0.49999999999999994,0.1
0.11999999999999998,0.6000000000000001,0.12000000000000002
0.13999999999999996,0.7,0.14
0.04000000000000001,0.020000000000000004,0.08
0.08000000000000002,0.04000000000000001,0.16
0.12000000000000001,0.060000000000000005,0.23999999999999996
0.16000000000000003,0.08000000000000002,0.32
0.2,0.1,0.4
0.24000000000000002,0.12000000000000001,0.4799999999999999
0.28,0.14,0.5599999999999999
0.04000000000000001,0.04000000000000001,0.060000000000000005
0.08000000000000002,0.08000000000000002,0.12000000000000001
0.12000000000000004,0.12000000000000004,0.18000000000000002
0.16000000000000003,0.16000000000000003,0.24000000000000002
0.20000000000000004,0.20000000000000004,0.3
0.24000000000000007,0.24000000000000007,0.36000000000000004
0.28,0.28,0.42000000000000004
0.04000000000000001,0.060000000000000005,0.04
0.08000000000000002,0.12000000000000001,0.08
0.12000000000000001,0.18,0.12000000000000001
0.16000000000000003,0.24000000000000002,0.16
0.19999999999999998,0.29999999999999993,0.2
0.24000000000000002,0.36,0.24000000000000002
0.28,0.42,0.28
0.040000000000000015,0.08000000000000002,0.020000000000000004
0.08000000000000003,0.16000000000000003,0.04000000000000001
0.12000000000000004,0.24000000000000002,0.060000000000000005
0.16000000000000006,0.32000000000000006,0.08000000000000002
0.20000000000000007,0.4,0.10000000000000002
0.24000000000000007,0.48000000000000004,0.12000000000000001
0.2800000000000001,0.56,0.14
0.060000000000000005,0.020000000000000007,0.060000000000000005
0.12000000000000001,0.040000000000000015,0.12000000000000001
0.18000000000000005,0.060000000000000026,0.18000000000000002
0.24000000000000002,0.08000000000000003,0.24000000000000002
0.30000000000000004,0.10000000000000003,0.30000000000000004
0.3600000000000001,0.12000000000000005,0.36000000000000004
0.42000000000000004,0.14000000000000004,0.42000000000000004
0.060000000000000005,0.04000000000000001,0.04
0.12000000000000001,0.08000000000000002,0.08
0.18,0.12000000000000001,0.12000000000000001
0.24000000000000002,0.16000000000000003,0.16
0.29999999999999993,0.19999999999999998,0.2
0.36,0.24000000000000002,0.24000000000000002
0.42,0.28,0.28
0.06000000000000002,0.06000000000000002,0.020000000000000007
0.12000000000000004,0.12000000000000004,0.040000000000000015
0.18000000000000005,0.18000000000000005,0.060000000000000026
0.24000000000000007,0.24000000000000007,0.08000000000000003
0.30000000000000004,0.30000000000000004,0.10000000000000003
0.3600000000000001,0.3600000000000001,0.12000000000000005
0.4200000000000001,0.4200000000000001,0.14000000000000007
0.08,0.02,0.04
0.16,0.04,0.08
0.24,0.06,0.11999999999999998
0.32,0.08,0.16
0.4000000000000001,0.10000000000000002,0.2
0.48,0.12,0.23999999999999996
0.56,0.14,0.27999999999999997
0.08000000000000002,0.04000000000000001,0.020000000000000004
0.16000000000000003,0.08000000000000002,0.04000000000000001
0.24000000000000002,0.12000000000000001,0.060000000000000005
0.32000000000000006,0.16000000000000003,0.08000000000000002
0.4,0.2,0.10000000000000002
0.48000000000000004,0.24000000000000002,0.12000000000000001
0.56,0.28,0.14
0.09999999999999998,0.019999999999999997,0.02
0.19999999999999996,0.039999999999999994,0.04
0.3,0.06,0.06000000000000001
0.3999999999999999,0.07999999999999999,0.08
0.4999999999999999,0.09999999999999998,0.1
0.6,0.12,0.12000000000000002
0.6999999999999998,0.13999999999999996,0.14
